Bait ORF name*	Bait description	Approx. bait start	Approx. bait end	Prey ORF name*	Prey Description	Approx. prey start	Approx. prey end	Number of independent yeast two-hybrid searches that found this interaction	Cummulative number of times this interaction was observed	Number of prey that interact with this bait	Number of baits that interact with this prey	Self or reciprocal interaction
PF14_0487	hypothetical protein 	3913	4248	MAL13P1.336	hypothetical protein 	1496	1590	1	1	19	17
PF14_0487	hypothetical protein 	2166	2457	MAL7P1.119	hypothetical protein 	903	1273	1	4	19	9
PF14_0487	hypothetical protein 	3879	4256	MAL8P1.32	"nucleoside transporter, putative "	923	1045	1	1	19	1
PF14_0487	hypothetical protein 	2403	2823	PF10_0146	hypothetical protein 	5091	5171	1	1	19	5
PF14_0487	hypothetical protein 	3879	4249	PF10_0232	hypothetical protein 	2510	2758	2	2	19	40
PF14_0487	hypothetical protein 	2166	2457	PF10_0256	hypothetical protein 	1899	2152	2	6	19	1
PF14_0487	hypothetical protein 	3879	4250	PF11_0194	hypothetical protein 	529	588	1	1	19	3
PF14_0487	hypothetical protein 	3801	4179	PF11_0246	hypothetical protein 	250	402	1	1	19	3
PF14_0487	hypothetical protein 	3879	4246	PF14_0027	"ribosomal S27a, putative "	30	91	1	1	19	2
PF14_0487	hypothetical protein 	3879	4251	PF14_0257	"hypothetical protein, conserved "	420	532	1	1	19	5
PF14_0487	hypothetical protein 	2166	2559	PFA0535c	"kinesin, putative "	3823	4376	3	14	19	1
PF14_0487	hypothetical protein 	3879	4248	PFB0815w	"protein kinase, putative "	838	1199	1	1	19	4
PF14_0487	hypothetical protein 	795	997	PFD0795w	hypothetical protein 	2269	2556	1	1	19	5
PF14_0487	hypothetical protein 	2166	2457	PFD0835c	hypothetical protein 	1926	2240	2	50	19	8
PF14_0487	hypothetical protein 	795	1085	PFE1605w	protein with DNAJ domain 	1222	1316	1	1	19	7
PF14_0487	hypothetical protein 	3820	4249	PFF0920c	hypothetical protein 	2942	3147	1	2	19	6
PF14_0487	hypothetical protein 	3879	4250	PFI0470w	"FHA domain protein, putative "	529	616	1	1	19	1
PF14_0487	hypothetical protein 	3885	4251	PFL0335c	"eukaryotic translation initiation factor 5, putative "	324	449	1	1	19	4
PF14_0487	hypothetical protein 	3957	4244	PFL1745c	clustered-asparagine-rich protein 	1102	1182	1	1	19	8
PF14_0493	"sortilin, putative "	968	1317	MAL13P1.336	hypothetical protein 	1386	1451	1	1	1	17
PF14_0494	"hypothetical protein, conserved "	1385	1580	PF10_0025	PF70 protein 	882	1014	1	1	1	4
PF14_0495	hypothetical protein 	2034	2362	MAL7P1.19	hypothetical protein 	8662	8756	1	1	5	4
PF14_0495	hypothetical protein 	1123	1282	PF08_0008	hypothetical protein 	865	1106	1	1	5	2
PF14_0495	hypothetical protein 	1803	1914	PF10_0324	hypothetical protein 	33	182	1	1	5	3
PF14_0495	hypothetical protein 	1123	1282	PFF0510w	"histone H3, putative "	138	297	1	1	5	5
PF14_0495	hypothetical protein 	2034	2362	PFL2335w	hypothetical protein 	843	1050	1	1	5	7
PF14_0499	hypothetical protein 	369	606	MAL13P1.336	hypothetical protein 	642	830	1	1	17	17
PF14_0499	hypothetical protein 	462	861	MAL7P1.166	"regulator of nonsense transcripts 1 homologue, putative "	1293	1691	1	1	17	4
PF14_0499	hypothetical protein 	238	658	PF07_0128	erythrocyte binding antigen 	2412	2672	1	1	17	10
PF14_0499	hypothetical protein 	236	668	PF10_0025	PF70 protein 	1535	1653	1	1	17	4
PF14_0499	hypothetical protein 	626	802	PF10_0046	hypothetical protein 	1778	1864	1	1	17	1
PF14_0499	hypothetical protein 	406	833	PF10_0115	QF122 antigen 	2864	3090	1	1	17	16
PF14_0499	hypothetical protein 	238	679	PF10_0232	hypothetical protein 	5781	6010	1	1	17	40
PF14_0499	hypothetical protein 	273	618	PF11_0504	hypothetical protein 	513	889	1	2	17	8
PF14_0499	hypothetical protein 	462	743	PF13_0078	hypothetical protein 	1721	1914	1	1	17	1
PF14_0499	hypothetical protein 	406	774	PF14_0143	hypothetical protein 	6641	6957	1	1	17	1
PF14_0499	hypothetical protein 	238	641	PF14_0152	hypothetical protein 	2164	2304	1	1	17	2
PF14_0499	hypothetical protein 	238	686	PF14_0487	hypothetical protein 	3709	3910	1	1	17	7
PF14_0499	hypothetical protein 	238	666	PF14_0607	hypothetical protein 	73	215	1	1	17	1
PF14_0499	hypothetical protein 	238	653	PF14_0678	exported protein 2 	560	678	1	1	17	21
PF14_0499	hypothetical protein 	462	876	PFB0870w	hypothetical protein 	924	1149	1	1	17	1
PF14_0499	hypothetical protein 	462	859	PFE1590w	early transcribed membrane protein 	131	234	1	1	17	12
PF14_0499	hypothetical protein 	238	702	PFL2335w	hypothetical protein 	900	977	1	1	17	7
PF14_0517	"peptidase, putative "	1265	1433	PF14_0486	elongation factor 2 	1566	1714	1	1	1	2
PF14_0527	hypothetical protein 	1	186	PFF0920c	hypothetical protein 	1716	1881	1	4	1	6
PF14_0529	"gamma-adaptin, putative "	2551	2792	PFL0275w	hypothetical protein 	3957	4098	1	1	1	5
PF14_0531	hypothetical protein 	2460	2727	PF14_0325	hypothetical protein 	198	321	1	1	2	1
PF14_0531	hypothetical protein 	2460	2727	PFE1590w	early transcribed membrane protein 	331	466	1	1	2	12
PF14_0540	hypothetical protein 	1560	1873	PFD0685c	"chromosome associated protein, putative "	441	624	1	3	1	3
PF14_0580	hypothetical protein 	573	686	PFE1435c	hypothetical protein 	62	266	1	1	1	1
PF14_0586	hypothetical protein 	332	557	PFF0530w	"transketolase, putative "	1296	1607	1	1	1	2
PF14_0587	hypothetical protein 	924	1265	chr13_2000027	no gene prediction	13225	13068	1	1	8	3
PF14_0587	hypothetical protein 	153	395	MAL13P1.312	hypothetical protein 	642	789	1	1	8	1
PF14_0587	hypothetical protein 	924	1265	MAL13P1.39	hypothetical protein 	16908	17034	1	1	8	1
PF14_0587	hypothetical protein 	924	1265	MAL7P1.167	hypothetical protein 	3372	3528	1	1	8	2
PF14_0587	hypothetical protein 	1032	1245	PF10_0242	hypothetical protein 	3209	3524	1	1	8	9
PF14_0587	hypothetical protein 	153	431	PF11_0069	hypothetical protein 	432	791	2	2	8	7
PF14_0587	hypothetical protein 	643	1274	PF14_0194	"spliceosome-associated protein, putative "	1	320	3	9	8	3
PF14_0587	hypothetical protein 	924	1265	PFI1090w	"S-adenosylmethionine synthetase, putative "	270	421	1	1	8	4
PF14_0588	hypothetical protein 	2947	3083	PFF0675c	"myosin-like protein, putative "	3303	3711	1	1	1	11
PF14_0594	hypothetical protein 	8012	8360	chr13_2000027.gen_4	histidine rich protein precursor	12042	12005	1	3	2	7
PF14_0594	hypothetical protein 	8012	8360	chr7_000020.gen_1	HRP-II like	2237	2664	2	6	2	10
PF14_0598	glyceraldehyde-3-phosphate dehydrogenase 	11	372	MAL8P1.153	hypothetical protein 	6905	7541	1	3	2	13
PF14_0598	glyceraldehyde-3-phosphate dehydrogenase 	1	453	PFL0350c	hypothetical protein 	3952	4810	4	19	2	15
PF14_0608	hypothetical protein 	8	302	PF14_0463	chloroquine resistance marker protein 	8386	8507	1	1	1	21
PF14_0613	hypothetical protein 	9508	9623	PF11_0098	endoplasmic reticulum-resident calcium binding protein 	18	459	1	1	3	7
PF14_0613	hypothetical protein 	9042	9309	PF13_0076	hypothetical protein 	543	819	1	1	3	5
PF14_0613	hypothetical protein 	9508	9623	PFD0785c	hypothetical protein 	27	262	1	1	3	7
PF14_0614	hypothetical protein 	3347	3556	PF11_0069	hypothetical protein 	164	433	1	1	3	7
PF14_0614	hypothetical protein 	1888	2299	PFD0785c	hypothetical protein 	116	261	1	1	3	7
PF14_0614	hypothetical protein 	3338	3539	PFL1930w	hypothetical protein 	12013	12307	1	3	3	7
PF14_0633	hypothetical protein 	1	388	PF14_0344	hypothetical protein 	994	1416	1	6	1	16
PF14_0636	hypothetical protein 	123	285	PF14_0636	hypothetical protein 	122	311	1	1	1	2	self
PF14_0637	"rhoptry protein, putative "	601	649	PFL1745c	clustered-asparagine-rich protein 	1133	1249	1	1	1	8	reciprocal
PF14_0644	hypothetical protein 	809	1038	MAL7P1.81	"eukaryotic translation initiation factor 3 37.28 kDa subunit, putative "	625	728	1	1	3	2
PF14_0644	hypothetical protein 	809	1054	PF14_0059	hypothetical protein 	4785	4951	1	1	3	3
PF14_0644	hypothetical protein 	809	1054	PFB0280w	hypothetical protein 	747	920	1	1	3	2
PF14_0647	hypothetical protein 	1533	1790	PF13_0036	"DNAJ protein, putative "	548	633	1	1	2	9
PF14_0647	hypothetical protein 	1542	1835	PFI1715w	hypothetical protein 	417	822	1	2	2	27
PF14_0649	hypothetical protein 	3231	3410	MAL7P1.170	ring stage expressed protein 	490	584	1	1	4	15
PF14_0649	hypothetical protein 	5462	5568	PF10_0242	hypothetical protein 	3077	3554	1	1	4	9
PF14_0649	hypothetical protein 	5448	5568	PFD0885c	hypothetical protein 	497	606	1	1	4	20
PF14_0649	hypothetical protein 	97	521	PFL0465c	zinc finger transcription factor (KROX1) 	1450	2259	5	17	4	2	reciprocal
PF14_0650	hypothetical protein 	138	611	PFI1215w	"splicesome-associated protein, putative "	1324	1642	1	5	1	2
PF14_0652	hypothetical protein 	1397	1645	MAL13P1.308	"hypothetical protein, conserved "	2908	3004	1	1	6	11
PF14_0652	hypothetical protein 	1397	1691	PF11_0246	hypothetical protein 	429	565	1	1	6	3
PF14_0652	hypothetical protein 	1397	1740	PFB0640c	"hypothetical protein, conserved "	3882	4359	2	9	6	9
PF14_0652	hypothetical protein 	1397	1740	PFD0090c	hypothetical protein 	433	494	1	1	6	9
PF14_0652	hypothetical protein 	1397	1740	PFF0785w	"hypothetical protein, conserved "	55	160	1	1	6	7
PF14_0652	hypothetical protein 	743	922	PFI1755c	hypothetical protein 	472	894	1	7	6	9
PF14_0656	"U2 snRNP auxiliary factor, putative "	610	704	PF10_0170	hypothetical protein 	267	382	1	1	2	1
PF14_0656	"U2 snRNP auxiliary factor, putative "	610	704	PFE0235c	hypothetical protein 	5985	6220	1	1	2	3
PF14_0673	hypothetical protein 	952	1270	PF13_0215	hypothetical protein 	140	292	1	4	1	2
PF14_0678	exported protein 2 	132	295	PF10_0039	hypothetical protein 	1	176	1	1	5	3
PF14_0678	exported protein 2 	552	738	PF14_0463	chloroquine resistance marker protein 	8384	8570	1	1	5	21
PF14_0678	exported protein 2 	549	738	PFC1060c	hypothetical protein 	1599	1918	1	1	5	3
PF14_0678	exported protein 2 	552	738	PFF0200c	hypothetical protein 	2362	2545	1	1	5	5
PF14_0678	exported protein 2 	552	738	PFI0975c	hypothetical protein 	9504	9692	1	1	5	4
PF14_0679	"sulfate transporter, putative "	1178	1472	PF13_0076	hypothetical protein 	471	819	1	1	2	5
PF14_0679	"sulfate transporter, putative "	1178	1472	PFF1100c	hypothetical protein 	4934	5169	1	1	2	5
PF14_0700	"hypothetical protein, conserved "	414	691	chr13_1000012.gen_6	putative HSP protein	10576	10224	1	1	6	6
PF14_0700	"hypothetical protein, conserved "	539	858	PF07_0029	heat shock protein 86 	1782	2174	1	9	6	14
PF14_0700	"hypothetical protein, conserved "	414	673	PFD0835c	hypothetical protein 	2084	2239	1	1	6	8
PF14_0700	"hypothetical protein, conserved "	882	1047	PFE1590w	early transcribed membrane protein 	222	528	2	7	6	12
PF14_0700	"hypothetical protein, conserved "	807	908	PFF0510w	"histone H3, putative "	138	318	1	1	6	5	reciprocal
PF14_0700	"hypothetical protein, conserved "	539	858	PFF0865w	histone H3 	229	395	1	1	6	2	reciprocal
PF14_0707	hypothetical protein 	813	953	PF11_0509	"ring-infected erythrocyte surface antigen, putative "	1008	1375	1	1	1	6
PF14_0708	hypothetical protein 	5368	5615	PF07_0029	heat shock protein 86 	206	685	1	1	12	14
PF14_0708	hypothetical protein 	5509	5597	PF08_0108	"pepsinogen, putative "	475	538	1	1	12	2
PF14_0708	hypothetical protein 	5368	5626	PF10_0146	hypothetical protein 	5153	5381	1	1	12	5
PF14_0708	hypothetical protein 	5368	5626	PF14_0054	"hypothetical protein, conserved "	514	559	1	1	12	1
PF14_0708	hypothetical protein 	5368	5626	PF14_0700	"hypothetical protein, conserved "	557	856	1	1	12	9
PF14_0708	hypothetical protein 	5368	5626	PFA0330w	pfAARP2 protein 	2031	2350	1	2	12	1
PF14_0708	hypothetical protein 	5368	5626	PFB0120w	hypothetical protein 	1	295	1	1	12	1
PF14_0708	hypothetical protein 	5368	5626	PFC0235w	hypothetical protein 	1332	1739	1	1	12	6
PF14_0708	hypothetical protein 	5368	5626	PFE0830c	"unknown protein, mb2 "	3590	4014	1	1	12	1
PF14_0708	hypothetical protein 	5368	5626	PFI1105w	phosphoglycerate kinase 	686	1178	1	1	12	2
PF14_0708	hypothetical protein 	5368	5626	PFI1780w	hypothetical protein 	817	879	1	1	12	12
PF14_0708	hypothetical protein 	5368	5626	PFL2060c	rabGDI protein 	1124	1260	1	1	12	1
PF14_0724	hypothetical protein 	1190	1261	PF13_0198	reticulocyte binding protein 2 homolog a 	8344	8380	1	1	1	11
PF14_0731	hypothetical protein 	435	856	PF10_0260	hypothetical protein 	2055	2428	1	2	7	1
PF14_0731	hypothetical protein 	1	169	PF11_0477	CCAAT-box DNA binding protein subunit B 	2078	2120	1	1	7	6
PF14_0731	hypothetical protein 	1	169	PF13_0237	hypothetical protein 	1166	1232	1	1	7	1
PF14_0731	hypothetical protein 	448	817	PF13_0266	hypothetical protein 	113	193	1	1	7	2
PF14_0731	hypothetical protein 	435	859	PFB0300c	merozoite surface protein 2 (MSP2) precursor 	315	575	1	1	7	9
PF14_0731	hypothetical protein 	435	859	PFF0920c	hypothetical protein 	3014	3188	1	1	7	6
PF14_0731	hypothetical protein 	448	817	PFI1475w	merozoite surface protein 1 (MSP1) precursor 	2045	2267	1	1	7	27
PF14_0735	hypothetical protein 	161	558	MAL13P1.295	hypothetical protein 	1314	3250	1	2	9	2
PF14_0735	hypothetical protein 	161	532	PF11_0165	falcipain 2 precursor 	614	926	1	1	9	8
PF14_0735	hypothetical protein 	161	536	PF13_0031	hypothetical protein 	197	243	1	1	9	1
PF14_0735	hypothetical protein 	161	538	PF14_0315	hypothetical protein 	9590	9617	1	1	9	5
PF14_0735	hypothetical protein 	161	470	PF14_0613	hypothetical protein 	9108	9309	1	1	9	2
PF14_0735	hypothetical protein 	161	494	PF14_0649	hypothetical protein 	7287	7442	1	1	9	6
PF14_0735	hypothetical protein 	167	515	PFB0540w	hypothetical protein 	3709	3995	1	1	9	6
PF14_0735	hypothetical protein 	161	668	PFC0255c	"ubiquitin-conjugating enzyme E2, putative "	85	399	1	1	9	3
PF14_0735	hypothetical protein 	161	518	PFE0350c	"60S ribosomal subunit protein L4/L1, putative "	650	763	1	1	9	3
PF14_0758	hypothetical protein 	554	929	PFL0185c	"nucleosome assembly protein 1, putative "	511	918	1	1	1	18
PFA0110w	ring-infected erythrocyte surface antigen precursor 	1014	1364	PF07_0061	hypothetical protein 	4985	5285	1	1	11	1
PFA0110w	ring-infected erythrocyte surface antigen precursor 	1190	1724	PF08_0081	hypothetical protein 	1368	1683	1	2	11	5
PFA0110w	ring-infected erythrocyte surface antigen precursor 	1190	1710	PF14_0257	"hypothetical protein, conserved "	688	825	1	2	11	5
PFA0110w	ring-infected erythrocyte surface antigen precursor 	508	956	PF14_0344	hypothetical protein 	1991	2368	1	2	11	16
PFA0110w	ring-infected erythrocyte surface antigen precursor 	597	1721	PFA0110w	ring-infected erythrocyte surface antigen precursor 	420	1723	2	5	11	15	self
PFA0110w	ring-infected erythrocyte surface antigen precursor 	275	655	PFD0090c	hypothetical protein 	789	936	1	1	11	9
PFA0110w	ring-infected erythrocyte surface antigen precursor 	1190	1712	PFF0325c	"hypothetical protein, expressed "	3299	3490	1	1	11	2
PFA0110w	ring-infected erythrocyte surface antigen precursor 	2888	2919	PFF1110c	hypothetical protein 	1518	1649	1	1	11	2
PFA0110w	ring-infected erythrocyte surface antigen precursor 	3000	3196	PFI1780w	hypothetical protein 	1072	1107	1	1	11	12
PFA0110w	ring-infected erythrocyte surface antigen precursor 	1649	1721	PFL0635c	"bromodomain protein, putative "	1068	1157	1	1	11	2
PFA0110w	ring-infected erythrocyte surface antigen precursor 	1649	1721	PFL1385c	101 kd malaria antigen/ABRA/MSP9	492	579	1	1	11	33
PFA0125c	"Ebl-1 like protein, putative "	2325	2582	PF08_0034	histone acetyltransferase GCN5	692	737	1	1	7	24
PFA0125c	"Ebl-1 like protein, putative "	3756	4168	PF10_0081	"26S proteasome regulatory subunit 4, putative "	981	1053	1	1	7	1
PFA0125c	"Ebl-1 like protein, putative "	3756	4163	PF11_0278	hypothetical protein 	1054	1213	1	1	7	7
PFA0125c	"Ebl-1 like protein, putative "	2373	2561	PF14_0241	"basic transcription factor 3b, putative "	235	309	1	1	7	2
PFA0125c	"Ebl-1 like protein, putative "	3756	4205	PFC0465c	hypothetical protein 	984	1262	1	1	7	2
PFA0125c	"Ebl-1 like protein, putative "	3756	4116	PFI1090w	"S-adenosylmethionine synthetase, putative "	171	296	1	1	7	4
PFA0125c	"Ebl-1 like protein, putative "	3756	4231	PFL0830w	hypothetical protein 	968	1325	1	1	7	3
PFA0130c	"serine/threonine protein kinase, putative "	1457	1836	PF07_0115	"integral membrane protein, putative "	1878	1938	1	1	3	1
PFA0130c	"serine/threonine protein kinase, putative "	1457	1836	PF10_0143	ADA2-like protein 	3711	3962	1	1	3	13
PFA0130c	"serine/threonine protein kinase, putative "	1457	1836	PFE1590w	early transcribed membrane protein 	225	388	1	1	3	12
PFA0195w	hypothetical protein 	1181	1325	PFA0195w	hypothetical protein 	1200	1528	1	6	1	1	self
PFA0285c	hypothetical protein 	1746	1868	PF10_0075	asparagine-rich antigen 	4035	4228	1	1	8	10
PFA0285c	hypothetical protein 	1746	1869	PF11_0220	hypothetical protein 	1641	1833	1	1	8	1
PFA0285c	hypothetical protein 	1998	2234	PF14_0107	"hypothetical protein, conserved "	8	338	1	3	8	2
PFA0285c	hypothetical protein 	1746	1869	PF14_0704	hypothetical protein 	654	795	1	1	8	1
PFA0285c	hypothetical protein 	1926	2103	PFD0475c	"replication factor a protein, putative "	1725	2187	1	2	8	3
PFA0285c	hypothetical protein 	1746	1868	PFD0905w	hypothetical protein 	510	776	1	1	8	1
PFA0285c	hypothetical protein 	1998	2234	PFD1120c	predicted integral membrane protein 	1	132	1	1	8	1
PFA0285c	hypothetical protein 	2000	2234	PFF0325c	"hypothetical protein, expressed "	3299	3490	1	1	8	2
PFA0330w	pfAARP2 protein 	1776	2033	chrBLOB_004195.gen_1	erythrocyte membrane protein PfEMP3-like	2273	2759	1	1	9	4
PFA0330w	pfAARP2 protein 	1465	1733	chrBLOB_004298.gen_1	hypothetical protein 	16798	17117	2	4	9	1
PFA0330w	pfAARP2 protein 	1702	1972	MAL13P1.233	hypothetical protein 	333	546	1	1	9	5
PFA0330w	pfAARP2 protein 	1702	2033	MAL13P1.61	hypothetical protein 	55	225	1	1	9	1
PFA0330w	pfAARP2 protein 	1702	2033	PF08_0108	"pepsinogen, putative "	204	506	1	1	9	2
PFA0330w	pfAARP2 protein 	1702	1998	PF11_0175	"heat shock protein 101, putative "	2235	2433	1	1	9	5
PFA0330w	pfAARP2 protein 	1702	2023	PF13_0332	"hypothetical protein, conserved "	3755	4072	1	1	9	4
PFA0330w	pfAARP2 protein 	1776	2033	PFC0700c	hypothetical protein 	483	625	1	1	9	1
PFA0330w	pfAARP2 protein 	1776	2033	PFL0290w	hypothetical protein 	6559	6738	1	1	9	6
PFA0375c	"patched family protein, putative "	591	657	PF10_0115	QF122 antigen 	2886	3236	1	1	4	16
PFA0375c	"patched family protein, putative "	591	657	PF11_0142	"hypothetical protein, conserved "	243	708	2	12	4	7
PFA0375c	"patched family protein, putative "	591	657	PFC0235w	hypothetical protein 	1612	1779	1	1	4	6
PFA0375c	"patched family protein, putative "	381	621	PFE1225w	"50S ribosomal subunit protein L12, putative "	297	503	1	6	4	13
PFA0410w	hypothetical protein 	4879	4961	MAL7P1.119	hypothetical protein 	1083	1156	1	1	7	9
PFA0410w	hypothetical protein 	4879	5059	PF10_0075	asparagine-rich antigen 	3895	4241	1	2	7	10
PFA0410w	hypothetical protein 	3900	4161	PF10_0138	hypothetical protein 	2601	2785	1	1	7	3
PFA0410w	hypothetical protein 	4879	5059	PF11_0086	hypothetical protein 	4600	4721	1	1	7	12
PFA0410w	hypothetical protein 	4879	5265	PF11_0098	endoplasmic reticulum-resident calcium binding protein 	123	445	1	1	7	7
PFA0410w	hypothetical protein 	4879	5265	PFA0410w	hypothetical protein 	5129	5550	2	2	7	13	self
PFA0410w	hypothetical protein 	4879	5169	PFE1590w	early transcribed membrane protein 	331	519	1	1	7	12
PFA0420w	hypothetical protein 	182	282	MAL13P1.140	hypothetical protein 	3110	3401	1	1	1	2
PFA0430c	hypothetical protein 	878	1166	MAL13P1.269	hypothetical protein 	351	468	1	1	23	6
PFA0430c	hypothetical protein 	503	723	MAL8P1.104	hypothetical protein 	3208	3513	1	1	23	12
PFA0430c	hypothetical protein 	462	556	PF07_0126	hypothetical protein 	1780	2042	1	1	23	10
PFA0430c	hypothetical protein 	503	723	PF07_0128	erythrocyte binding antigen 	2898	3290	1	1	23	10
PFA0430c	hypothetical protein 	470	723	PF08_0133	hypothetical protein 	745	1047	1	2	23	1
PFA0430c	hypothetical protein 	462	552	PF10_0025	PF70 protein 	718	1043	1	1	23	4
PFA0430c	hypothetical protein 	511	723	PF10_0047	hypothetical protein 	1199	1741	1	1	23	2
PFA0430c	hypothetical protein 	470	723	PF10_0344	glutamate-rich protein 	1048	1339	1	1	23	3
PFA0430c	hypothetical protein 	470	723	PF10_0345	merozoite surface protein 3 (MSP3)	525	747	1	1	23	11
PFA0430c	hypothetical protein 	470	723	PF10_0348	hypothetical protein 	1543	1702	1	1	23	4
PFA0430c	hypothetical protein 	503	723	PF10_0352	hypothetical protein 	511	824	1	1	23	1
PFA0430c	hypothetical protein 	503	723	PF11_0482	hypothetical protein 	1310	1655	1	1	23	1
PFA0430c	hypothetical protein 	462	600	PF13_0063	"26S proteasome regulatory subunit 7, putative "	955	1241	1	1	23	1
PFA0430c	hypothetical protein 	378	608	PF14_0324	"hypothetical protein, conserved "	178	626	1	10	23	5
PFA0430c	hypothetical protein 	470	723	PF14_0442	hypothetical protein 	4365	4630	1	1	23	3
PFA0430c	hypothetical protein 	503	723	PF14_0649	hypothetical protein 	5664	5956	1	1	23	6
PFA0430c	hypothetical protein 	878	1144	PF14_0657	hypothetical protein 	984	1263	1	1	23	1
PFA0430c	hypothetical protein 	503	723	PFD0985w	hypothetical protein 	8897	9012	1	1	23	15
PFA0430c	hypothetical protein 	378	556	PFE0070w	"interspersed repeat antigen, putative "	4279	4439	1	1	23	11
PFA0430c	hypothetical protein 	503	723	PFE0545c	"histamine-releasing factor, putative "	60	383	1	1	23	2
PFA0430c	hypothetical protein 	503	561	PFE1605w	protein with DNAJ domain 	1002	1224	1	1	23	7
PFA0430c	hypothetical protein 	470	723	PFF0400w	hypothetical protein 	2917	3081	1	1	23	1
PFA0430c	hypothetical protein 	503	723	PFL1385c	101 kd malaria antigen/ABRA/MSP9	330	739	1	1	23	33
PFA0475c	hypothetical protein 	185	226	MAL13P1.295	hypothetical protein 	927	1053	1	1	1	2
PFA0515w	"phosphatidylinositol-4-phosphate 5-kinase, putative "	2376	2713	PFI0875w	heat shock protein 	1707	1950	3	10	1	11
PFA0620c	glutamic acid-rich protein (garp) 	1	290	PF11_0351	heat shock protein HSP70 homologue 	1527	1895	1	1	2	7
PFA0620c	glutamic acid-rich protein (garp) 	615	769	PFD0885c	hypothetical protein 	755	875	1	1	2	20
PFB0100c	knob associated histidine-rich protein 	629	925	PF10_0078	hypothetical protein 	218	299	1	1	2	1
PFB0100c	knob associated histidine-rich protein 	1633	1896	PFB0915w	liver stage antigen 3 (LSA-3)	2784	3346	2	3	2	10
PFB0115w	hypothetical protein 	1835	1904	MAL13P1.336	hypothetical protein 	1359	1435	1	1	6	17
PFB0115w	hypothetical protein 	1815	1883	PF11_0347	hypothetical protein 	2748	2847	1	1	6	3
PFB0115w	hypothetical protein 	1815	1871	PF13_0067	hypothetical protein 	2079	2182	1	1	6	1
PFB0115w	hypothetical protein 	1064	1248	PF13_0197	merozoite surface protein 7 (MSP7) precursor	40	101	1	1	6	6
PFB0115w	hypothetical protein 	1815	1883	PF14_0463	chloroquine resistance marker protein 	8384	8565	1	4	6	21
PFB0115w	hypothetical protein 	1815	1883	PFI1715w	hypothetical protein 	404	715	1	2	6	27
PFB0120w	hypothetical protein 	62	260	PF10_0232	hypothetical protein 	8959	9272	2	3	3	40
PFB0120w	hypothetical protein 	1	225	PFC0550w	hypothetical protein 	2151	2310	1	1	3	1
PFB0120w	hypothetical protein 	1	317	PFL1385c	101 kd malaria antigen/ABRA/MSP9	703	1038	1	1	3	33
PFB0125c	hypothetical protein 	1054	1359	PF10_0344	glutamate-rich protein 	1478	1703	1	1	7	3
PFB0125c	hypothetical protein 	1683	1716	PF11_0404	malaria antigen 	1671	1871	1	1	7	4
PFB0125c	hypothetical protein 	1683	1959	PF14_0342	hypothetical protein 	4116	4234	1	1	7	1
PFB0125c	hypothetical protein 	1054	1325	PFC0245c	hypothetical protein 	1551	1705	1	1	7	2
PFB0125c	hypothetical protein 	1054	1348	PFD1155w	"erythrocyte binding antigen, putative "	2888	2968	1	1	7	2
PFB0125c	hypothetical protein 	1918	1959	PFF0670w	hypothetical protein 	11237	11693	1	1	7	6
PFB0125c	hypothetical protein 	1054	1489	PFL1620w	"asparagine/aspartate rich protein, putative "	11753	11939	1	1	7	3
PFB0190c	hypothetical protein 	1410	1629	PF10_0254	hypothetical protein 	508	806	1	5	1	7
PFB0194w	hypothetical protein 	296	677	MAL8P1.69	14-3-3 protein 	423	760	1	9	1	15	reciprocal
PFB0260w	"proteasome 26S regulatory subunit, putative "	2542	2812	PFF0590c	homologue of human HSPC025/PAF67 	1707	1909	1	1	2	24
PFB0260w	"proteasome 26S regulatory subunit, putative "	2542	2903	PFI1475w	merozoite surface protein 1 (MSP1) precursor 	580	771	1	1	2	27
PFB0300c	merozoite surface protein 2 (MSP2) precursor 	403	582	PF07_0081	hypothetical protein 	1006	1152	1	1	6	2
PFB0300c	merozoite surface protein 2 (MSP2) precursor 	384	585	PF11_0302	hypothetical protein 	285	662	1	1	6	4
PFB0300c	merozoite surface protein 2 (MSP2) precursor 	384	585	PF11_0398	hypothetical protein 	521	678	1	1	6	3
PFB0300c	merozoite surface protein 2 (MSP2) precursor 	364	628	PFB0300c	merozoite surface protein 2 (MSP2) precursor 	265	619	2	3	6	9	self
PFB0300c	merozoite surface protein 2 (MSP2) precursor 	384	585	PFD0265w	splicing factor 	5419	5814	1	1	6	4
PFB0300c	merozoite surface protein 2 (MSP2) precursor 	364	704	PFF0675c	"myosin-like protein, putative "	3287	3801	2	6	6	11
PFB0310c	merozoite surface protein 4  (MSP4)	511	669	MAL7P1.170	ring stage expressed protein 	486	684	1	1	2	15
PFB0310c	merozoite surface protein 4  (MSP4)	483	677	PFB0595w	"heat shock 40 kDa protein, putative "	515	936	1	1	2	4
PFB0330c	"cysteine protease, putative "	1425	1890	PF07_0077	hypothetical protein 	1843	1997	1	1	5	2
PFB0330c	"cysteine protease, putative "	1425	1861	PF14_0393	"structure specific recognition protein, putative "	6	354	1	1	5	3
PFB0330c	"cysteine protease, putative "	1425	1866	PFA0620c	glutamic acid-rich protein (garp) 	1017	1278	1	1	5	4
PFB0330c	"cysteine protease, putative "	1540	1878	PFB0815w	"protein kinase, putative "	855	1158	1	1	5	4
